"","player_api_id","player_fifa_api_id.x","player_name","birthday","overall_rating","gk_total","n_appearances","n_leagues"
"6214","164574","193262","Lorenzo Pique","1990-09-17 00:00:00","63","54","9","1"
"6215","24454","158455","Lorenzo Squizzi","1974-06-20 00:00:00","71","352","9","1"
"6216","39274","3216","Lorenzo Stovini","1976-11-24 00:00:00","76","117","29","1"
"6217","212643","201049","Lorenzo Tonelli","1990-01-17 00:00:00","78","54","53","1"
"6218","26171","134956","Lorik Cana","1983-07-27 00:00:00","81","155","133","3"
"6219","176680","193468","Loris Benito","1992-01-07 00:00:00","70","61","70","2"
"6220","256198","207497","Loris Brogno","1992-09-18 00:00:00","60","56","2","1"
"6221","287894","203775","Loris Karius","1993-06-22 00:00:00","80","399","90","1"
"6222","210922","200797","Loris Nery","1991-02-05 00:00:00","67","48","50","1"
"6223","37887","24860","Loris Reina","1980-06-10 00:00:00","65","49","15","1"
"6224","557354","223976","Lotem Zino","1992-03-16 00:00:00","59","45","2","1"
"6225","264686","203521","Louis Laing","1993-03-06 00:00:00","64","57","24","1"
"6226","196865","194925","Louis Moult","1992-05-14 00:00:00","61","60","34","1"
"6227","661897","223070","Louis Nganioni","1995-06-03 00:00:00","69","58","8","1"
"6228","311003","150447","Louis Poggi","1984-06-18 00:00:00","67","52","9","1"
"6229","30735","3912","Louis Saha","1978-08-08 00:00:00","83","109","71","2"
"6230","42312","159370","Loukas Vyntra","1981-02-05 00:00:00","76","49","72","1"
"6231","179523","185083","Luan","1988-09-21 00:00:00","75","56","6","1"
"6232","361380","210373","Luan","1988-12-30 00:00:00","67","35","27","1"
"6233","72479","184461","Lubomir Guldan","1983-01-30 00:00:00","67","66","55","1"
"6234","189237","198175","Luc Castaignos","1992-09-27 00:00:00","75","68","126","3"
"6235","41948","140468","Luca Anania","1980-06-21 00:00:00","68","350","3","1"
"6236","293205","205529","Luca Antei","1992-04-19 00:00:00","71","57","31","1"
"6237","46374","173204","Luca Antonelli","1987-02-11 00:00:00","77","47","155","1"
"6238","39549","137427","Luca Antonini","1982-02-04 00:00:00","77","46","91","1"
"6239","39200","155222","Luca Ariatti","1978-12-27 00:00:00","73","129","37","1"
"6240","3377","102084","Luca Belingheri","1983-04-06 00:00:00","72","46","1","1"
"6241","415308","216139","Luca Bittante","1993-08-14 00:00:00","67","48","3","1"
"6242","27666","12514","Luca Bucci","1969-03-13 00:00:00","63","326","1","1"
"6243","154245","199776","Luca Caldirola","1991-02-01 00:00:00","74","47","80","2"
"6244","27697","7584","Luca Castellazzi","1975-07-19 00:00:00","80","400","67","1"
"6245","129763","172494","Luca Ceccarelli","1983-03-24 00:00:00","70","43","43","1"
"6246","190562","205553","Luca Ceppitelli","1989-11-08 00:00:00","72","46","22","1"
"6247","603464","231434","Luca Checchin","1997-05-03 00:00:00","62","52","1","1"
"6248","27671","173146","Luca Cigarini","1986-06-20 00:00:00","78","50","170","2"
"6249","114475","186845","Luca Di Matteo","1988-02-25 00:00:00","66","47","2","1"
"6250","66902","170642","Luca Ferro","1978-08-28 00:00:00","59","288","57","1"
"6251","362119","212446","Luca Garritano","1994-02-11 00:00:00","67","58","1","1"
"6252","282059","219584","Luca Lezzerini","1995-03-24 00:00:00","62","312","1","1"
"6253","182606","194753","Luca Marrone","1990-03-28 00:00:00","73","46","42","1"
"6254","189557","205406","Luca Martinelli","1988-12-20 00:00:00","65","47","1","1"
"6255","415501","224315","Luca Paganini","1993-06-08 00:00:00","65","42","21","1"
"6256","67360","221640","Luca Radice","1987-04-09 00:00:00","58","55","49","1"
"6257","42651","138918","Luca Rigoni","1984-12-07 00:00:00","75","56","206","1"
"6258","300683","219758","Luca Rizzo","1992-04-24 00:00:00","71","41","24","1"
"6259","74009","185163","Luca Rossettini","1985-05-09 00:00:00","75","25","171","1"
"6260","111794","188949","Luca Siligardi","1988-01-26 00:00:00","73","56","34","1"
"6261","39525","178477","Luca Tognozzi","1977-10-03 00:00:00","64","57","5","1"
"6262","30709","23015","Luca Toni","1977-05-26 00:00:00","89","61","164","2"
"6263","526241","222355","Luca Valzania","1996-03-05 00:00:00","61","35","2","1"
"6264","215311","200774","Luca Veronese","1991-02-06 00:00:00","64","323","5","1"
"6265","39360","138977","Luca Vigiani,22","1976-08-25 00:00:00","72","149","22","1"
"6266","114738","210538","Luca Zuffi","1990-03-27 00:00:00","76","58","98","1"
"6267","536440","222773","Luca-Milan Zander","1995-08-09 00:00:00","60","66","1","1"
"6268","75416","173891","Lucas Akins","1989-02-25 00:00:00","61","52","4","1"
"6269","173427","191488","Lucas Alfonso Orban","1989-02-03 00:00:00","77","65","44","2"
"6270","252969","203903","Lucas Andersen","1994-09-13 00:00:00","74","46","50","1"
"6271","357080","205632","Lucas Ariel Ocampos","1994-07-11 00:00:00","76","53","28","1"
"6272","113599","142753","Lucas Armando Mareque","1983-01-12 00:00:00","71","60","39","1"
"6273","18576","183177","Lucas Barrios","1984-11-13 00:00:00","83","60","92","2"
"6274","38393","158963","Lucas Biglia","1986-01-30 00:00:00","82","52","178","2"
"6275","215369","215650","Lucas Bijker","1993-03-04 00:00:00","69","42","78","1"
"6276","620061","224335","Lucas Cueto","1996-03-24 00:00:00","60","52","2","1"
"6277","46755","178051","Lucas Deaux","1988-12-26 00:00:00","75","48","73","2"
"6278","210111","200458","Lucas Digne","1993-07-20 00:00:00","77","46","105","2"
"6279","452269","215559","Lucas Evangelista","1995-05-06 00:00:00","71","59","1","1"
"6280","504606","220814","Lucas Hernandez","1996-02-14 00:00:00","74","49","8","1"
"6281","66757","190941","Lucas Hradecky","1989-11-24 00:00:00","75","374","34","1"
"6282","361747","210556","Lucas Joao","1993-09-04 00:00:00","69","57","27","1"
"6283","95327","176266","Lucas Leiva","1987-01-09 00:00:00","81","37","170","1"
"6284","37468","153066","Lucas Matias Licht","1981-04-06 00:00:00","76","116","28","1"
"6285","149583","203244","Lucas Mendes","1990-07-03 00:00:00","76","58","43","1"
"6286","215299","200949","Lucas Moura","1992-08-13 00:00:00","83","54","75","1"
"6287","166509","205633","Lucas Nahuel Castro","1989-04-09 00:00:00","76","42","73","1"
"6288","30687","51256","Lucas Neill","1978-03-09 00:00:00","80","48","44","1"
"6289","194660","199354","Lucas Perez","1988-09-10 00:00:00","79","50","55","1"
"6290","267380","203038","Lucas Piazon","1994-01-20 00:00:00","77","44","39","3"
"6291","113769","184252","Lucas Pratto","1988-06-04 00:00:00","79","59","4","1"
"6292","346004","209749","Lucas Silva","1993-02-16 00:00:00","76","49","14","2"
"6293","428063","213097","Lucas Souza","1990-06-04 00:00:00","67","51","56","2"
"6294","612277","227234","Lucas Tousart","1997-04-29 00:00:00","63","62","1","1"
"6295","166670","184249","Lucas van Eenoo","1991-02-06 00:00:00","67","46","89","1"
"6296","359193","208618","Lucas Vazquez","1991-07-01 00:00:00","78","50","40","1"
"6297","114672","210363","Lucas Wilchez","1983-12-31 00:00:00","74","44","1","1"
"6298","466832","211195","Lucas Woudenberg","1994-04-25 00:00:00","67","43","30","1"
"6299","11285","202486","Lucas","1991-07-14 00:00:00","68","52","8","1"
"6300","11285","208618","Lucas","1991-07-14 00:00:00","78","50","8","1"
"6301","502812","227708","Lucas","1990-11-05 00:00:00","57","48","36","1"
"6302","40964","142750","Lucho Gonzalez","1981-01-19 00:00:00","85","164","141","2"
"6303","97495","165825","Luciano Amaral","1982-10-20 00:00:00","69","53","32","1"
"6304","143710","161836","Luciano Becchio","1983-12-28 00:00:00","74","42","2","1"
"6305","294003","207441","Luciano Dario Vietto","1993-12-05 00:00:00","79","56","29","1"
"6306","62359","205063","Luciano Dompig","1987-03-02 00:00:00","55","55","1","1"
"6307","158581","192362","Luciano Narsingh","1990-09-13 00:00:00","77","46","128","1"
"6308","303926","202200","Luciano Slagveer","1993-10-05 00:00:00","72","68","71","1"
"6309","39729","10584","Luciano Zauri","1978-01-20 00:00:00","77","150","75","1"
"6310","164098","203677","Luciano","1978-11-12 00:00:00","66","59","29","1"
"6311","36846","47529","Luciano","1980-03-16 00:00:00","75","371","98","1"
"6312","26398","139249","Lucien Aubey","1984-05-24 00:00:00","69","146","16","1"
"6313","39774","107715","Lucio","1978-05-08 00:00:00","89","81","126","2"
"6314","243500","228873","Ludcinio Marengo","1991-09-14 00:00:00","64","45","3","1"
"6315","40683","177481","Ludovic Baal","1986-05-24 00:00:00","76","65","90","1"
"6316","693171","231102","Ludovic Blas","1997-12-31 00:00:00","60","64","6","1"
"6317","34003","49472","Ludovic Butelle","1983-04-03 00:00:00","76","386","43","2"
"6318","178486","167499","Ludovic Buysens","1986-03-13 00:00:00","63","39","48","1"
"6319","33867","111712","Ludovic Delporte","1980-02-06 00:00:00","74","124","1","1"
"6320","26045","183905","Ludovic Genest","1987-09-18 00:00:00","65","65","1","1"
"6321","32572","1551","Ludovic Giuly","1976-07-10 00:00:00","87","110","89","1"
"6322","179393","192333","Ludovic Lamine Sane","1987-03-22 00:00:00","79","43","180","1"
"6323","41559","45517","Ludovic Magnin","1979-04-20 00:00:00","75","158","76","2"
"6324","26195","138066","Ludovic Obraniak","1984-11-10 00:00:00","80","48","128","2"
"6325","37651","178076","Ludovic Sylvestre","1984-02-05 00:00:00","70","55","6","1"
"6326","164107","203789","Ludovic","1990-06-18 00:00:00","71","59","21","1"
"6327","37893","151816","Ludwig van Nieuwenhuyze","1978-02-25 00:00:00","66","46","46","1"
"6328","22103","5645","Luigi Beghetto","1973-07-06 00:00:00","64","157","4","1"
"6329","37173","172475","Luigi Bruins","1987-03-09 00:00:00","70","45","85","2"
"6330","37537","184339","Luigi Giorgi","1987-04-19 00:00:00","72","53","54","1"
"6331","39390","137196","Luigi Lavecchia","1981-08-25 00:00:00","68","121","3","1"
"6332","26116","114555","Luigi Pieroni","1980-09-08 00:00:00","74","87","10","2"
"6333","27700","953","Luigi Sala","1974-02-21 00:00:00","78","151","2","1"
"6334","163255","191011","Luigi Sepe","1991-05-08 00:00:00","73","355","31","1"
"6335","364826","208185","Luigi Vaccaro","1991-03-26 00:00:00","62","54","8","1"
"6336","41350","178470","Luigi Vitale","1987-10-05 00:00:00","74","144","33","1"
"6337","190522","204539","Luis Advincula","1990-03-02 00:00:00","72","62","21","2"
"6338","74900","183224","Luis Aguiar","1985-11-17 00:00:00","77","42","31","1"
"6339","128045","136070","Luis Alberto","1983-11-17 00:00:00","75","68","83","1"
"6340","198566","198706","Luis Alberto","1992-09-28 00:00:00","75","43","32","1"
"6341","114827","174737","Luis Alfonso Henriquez","1981-11-23 00:00:00","68","50","106","1"
"6342","361337","224077","Luis Aurelio","1988-08-17 00:00:00","69","57","27","1"
"6343","30734","2823","Luis Boa Morte","1977-08-04 00:00:00","79","104","33","1"
"6344","164134","193866","Luis Carlos","1982-11-25 00:00:00","68","130","11","1"
"6345","280976","156233","Luis Carlos","1987-06-15 00:00:00","71","52","83","2"
"6346","186668","176455","Luis Dias","1987-01-03 00:00:00","59","56","6","1"
"6347","34106","136194","Luis Fabiano","1980-11-08 00:00:00","86","125","55","1"
"6348","183365","203863","Luis Farina","1991-04-20 00:00:00","75","44","15","1"
"6349","106286","176668","Luis Fernando Duarte Nunes,32","1980-12-04 00:00:00","70","127","34","1"
"6350","30696","5589","Luis Figo","1972-11-04 00:00:00","88","117","11","1"
"6351","166585","192493","Luis Filipe Pimenta","1986-03-06 00:00:00","53","68","2","1"
"6352","42773","20776","Luis Filipe","1979-06-14 00:00:00","73","142","43","1"
"6353","24852","16","Luis Garcia","1981-02-06 00:00:00","80","125","134","1"
"6354","30832","110856","Luis Garcia","1978-06-24 00:00:00","85","121","9","1"
"6355","361307","204676","Luis Gustavo","1992-09-28 00:00:00","67","52","11","1"
"6356","384374","205590","Luis Hernandez","1989-08-14 00:00:00","74","43","36","1"
"6357","39306","137242","Luis Jimenez","1984-06-17 00:00:00","81","107","48","2"
"6358","211821","205425","Luis Leal","1987-05-29 00:00:00","73","53","45","1"
"6359","115495","172654","Luis Manuel","1981-06-25 00:00:00","67","46","48","1"
"6360","620136","227938","Luis Maria Zwick","1994-05-24 00:00:00","60","307","13","1"
"6361","293074","205669","Luis Martins","1992-06-10 00:00:00","71","50","40","2"
"6362","97334","184442","Luis Moran","1987-07-26 00:00:00","73","65","46","1"
"6363","196484","199110","Luis Muriel","1991-04-18 00:00:00","80","48","86","1"
"6364","11801","20543","Luis Olim","1981-08-27 00:00:00","65","50","39","1"
"6365","185925","200434","Luis Pedro Cavanda","1991-01-02 00:00:00","76","53","36","1"
"6366","79274","176902","Luis Pedro Figueroa","1983-05-14 00:00:00","70","48","4","1"
"6367","118433","187516","Luis Pedro","1990-04-27 00:00:00","67","53","8","1"
"6368","306721","199585","Luis Pedro","1992-01-06 00:00:00","63","45","3","1"
"6369","33636","155813","Luis Perea","1979-01-30 00:00:00","82","88","90","1"
"6370","33022","113381","Luis Prieto","1979-02-19 00:00:00","74","136","47","1"
"6371","375783","212451","Luis Rocha","1993-06-27 00:00:00","65","59","34","1"
"6372","119542","172613","Luis Seijas","1986-06-23 00:00:00","72","71","22","1"
"6373","476945","219468","Luis Silva","1992-09-29 00:00:00","68","53","27","1"
"6374","40636","176580","Luis Suarez","1987-01-24 00:00:00","90","153","224","3"
"6375","30968","148711","Luisao","1981-02-13 00:00:00","82","57","171","1"
"6376","115519","180359","Luisinho","1985-05-05 00:00:00","75","49","77","2"
"6377","181205","193353","Luisinho","1990-03-27 00:00:00","72","73","21","1"
"6378","47041","180826","Luiz Adriano","1987-04-12 00:00:00","79","57","12","1"
"6379","121854","205420","Luiz Carlos","1988-05-24 00:00:00","69","348","2","1"
"6380","185591","148403","Luiz Carlos","1985-07-05 00:00:00","75","59","102","1"
"6381","147729","185221","Luiz Gustavo","1987-07-23 00:00:00","83","52","198","1"
"6382","356378","210703","Luka Djordjevic","1994-07-09 00:00:00","68","62","2","2"
"6383","237602","205556","Luka Krajnc","1994-09-19 00:00:00","69","53","21","1"
"6384","273458","226107","Luka Maric","1987-04-25 00:00:00","60","46","10","1"
"6385","163616","206304","Luka Milivojevic","1991-04-07 00:00:00","74","56","3","1"
"6386","31097","177003","Luka Modric","1985-09-09 00:00:00","88","52","224","2"
"6387","185300","195396","Luka Tankulic","1991-06-21 00:00:00","58","47","12","1"
"6388","179071","223589","Lukas Bielak","1986-12-14 00:00:00","60","53","33","1"
"6389","275992","205005","Lukas Droppa","1989-04-22 00:00:00","64","42","20","1"
"6390","620578","227932","Lukas Froede","1995-01-23 00:00:00","59","58","1","1"
"6391","518628","227562","Lukas Haraslin","1996-05-26 00:00:00","63","63","9","1"
"6392","176831","200433","Lukas Hinterseer","1991-03-28 00:00:00","72","47","19","1"
"6393","22832","135893","Lukas Jarolim","1976-07-29 00:00:00","71","147","15","1"
"6394","27568","176841","Lukas Jutkiewicz","1989-03-28 00:00:00","71","48","37","2"
"6395","37335","121988","Lukas Kruse","1983-07-09 00:00:00","72","349","34","1"
"6396","114333","187878","Lukas Marecek","1990-04-17 00:00:00","71","51","35","2"
"6397","32118","150516","Lukas Podolski","1985-06-04 00:00:00","87","96","148","3"
"6398","355347","210019","Lukas Raeder","1993-12-30 00:00:00","67","341","28","2"
"6399","182892","200469","Lukas Rupp","1991-01-08 00:00:00","74","58","58","1"
"6400","114789","47690","Lukas Schenkel","1984-04-01 00:00:00","60","96","82","1"
"6401","184645","195258","Lukas Schmitz","1988-10-13 00:00:00","72","50","88","1"
"6402","30253","156838","Lukas Sinkiewicz","1985-10-09 00:00:00","75","124","12","1"
"6403","30404","45456","Lukas Zelenka","1979-10-05 00:00:00","79","122","9","1"
"6404","277466","209456","Lukasz Boguslawski","1993-02-24 00:00:00","70","47","7","1"
"6405","68937","177719","Lukasz Broz","1985-12-17 00:00:00","68","53","124","1"
"6406","206801","192961","Lukasz Budzilek","1991-03-19 00:00:00","60","306","4","1"
"6407","139895","193304","Lukasz Burliga","1988-05-10 00:00:00","65","41","105","1"
"6408","30973","164835","Lukasz Fabianski","1985-04-18 00:00:00","78","392","102","1"
"6409","39069","153148","Lukasz Gargula","1981-02-25 00:00:00","74","162","84","1"
"6410","118530","188063","Lukasz Hanzel","1986-09-16 00:00:00","65","47","116","1"
"6411","68802","165667","Lukasz Janoszka","1987-03-18 00:00:00","65","62","130","1"
"6412","13334","148470","Lukasz Madej","1982-04-14 00:00:00","68","52","140","2"
"6413","13515","148487","Lukasz Mierzejewski","1982-08-31 00:00:00","63","59","90","1"
"6414","555650","224304","Lukasz Moneta","1994-05-13 00:00:00","57","49","2","1"
"6415","69485","171601","Lukasz Piatek","1985-09-21 00:00:00","66","62","125","1"
"6416","13518","173771","Lukasz Piszczek","1985-06-03 00:00:00","83","57","175","1"
"6417","229737","210416","Lukasz Sierpina","1988-03-27 00:00:00","65","50","34","1"
"6418","178732","189908","Lukasz Skorupski","1991-05-05 00:00:00","73","353","92","2"
"6419","30275","106436","Lukasz Surma","1977-06-28 00:00:00","66","141","208","1"
"6420","206694","201013","Lukasz Teodorczyk","1991-06-03 00:00:00","73","54","55","1"
"6421","13449","155671","Lukasz Tralka","1984-05-11 00:00:00","70","66","189","1"
"6422","116872","188926","Lukasz Tyminski","1990-11-08 00:00:00","58","63","69","1"
"6423","69259","105533","Lukasz Zaluska","1982-06-16 00:00:00","72","358","66","2"
"6424","249059","204999","Lukasz Zejdler","1992-03-22 00:00:00","58","62","15","1"
"6425","191132","192319","Luke Garbutt","1993-05-21 00:00:00","69","54","3","1"
"6426","438787","213816","Luke Johnston","1993-09-03 00:00:00","51","46","1","1"
"6427","23788","162313","Luke Moore","1986-02-13 00:00:00","75","122","12","1"
"6428","362694","205988","Luke Shaw","1995-07-12 00:00:00","78","49","77","1"
"6429","22959","163351","Luke Varney","1982-09-28 00:00:00","73","60","24","1"
"6430","609711","226560","Luke Watt","1997-06-20 00:00:00","53","57","6","1"
"6431","35628","50816","Luke Wilkshire","1981-10-02 00:00:00","79","143","16","1"
"6432","30357","51850","Luke Young","1979-07-19 00:00:00","78","146","95","1"
"6433","166630","186879","Lukman Haruna","1990-12-04 00:00:00","72","67","29","1"
"6434","171995","180405","Lulinha","1990-04-10 00:00:00","75","112","2","1"
"6435","213714","171774","Luso","1984-12-04 00:00:00","71","61","16","1"
"6436","150201","189805","Luuk de Jong","1990-08-27 00:00:00","79","53","160","3"
"6437","395114","229407","Luwagga Kizito","1993-12-20 00:00:00","63","50","1","1"
"6438","156937","190311","Lyle Taylor","1990-03-29 00:00:00","64","60","27","1"
"6439","97699","186719","Lynel Kitambala","1988-10-26 00:00:00","73","56","51","2"
"6440","667970","230594","Lynneeker","1994-01-11 00:00:00","57","50","1","1"
"6441","41463","156544","Maarten Martens","1984-07-02 00:00:00","76","51","95","2"
"6442","30841","2147","Maarten Stekelenburg","1982-09-22 00:00:00","85","424","147","4"
"6443","140951","188272","Macedo Novaes","1983-03-30 00:00:00","73","371","22","1"
"6444","26628","163884","Maceo Rigters","1984-01-22 00:00:00","70","118","22","1"
"6445","118822","187982","Maciej Dabrowski","1987-04-20 00:00:00","68","52","75","1"
"6446","361714","210000","Maciej Gajos","1991-03-19 00:00:00","71","40","79","1"
"6447","69594","176384","Maciej Gostomski","1988-09-27 00:00:00","66","326","39","1"
"6448","69346","105898","Maciej Iwanski","1981-05-07 00:00:00","72","139","114","1"
"6449","206844","200086","Maciej Jankowski","1990-01-04 00:00:00","67","50","111","1"
"6450","13383","157698","Maciej Korzym","1988-05-02 00:00:00","67","53","127","1"
"6451","277905","205905","Maciej Kostrzewa","1991-05-16 00:00:00","56","53","9","1"
"6452","432411","205480","Maciej Krakowiak","1992-09-07 00:00:00","59","294","4","1"
"6453","206829","200461","Maciej Makuszewski","1989-09-29 00:00:00","66","46","88","2"
"6454","95533","189085","Maciej Malkowski,24","1985-03-19 00:00:00","62","48","121","1"
"6455","206668","201080","Maciej Manka","1989-06-30 00:00:00","57","57","6","1"
"6456","13473","148764","Maciej Mielcarz","1980-10-15 00:00:00","66","329","90","1"
"6457","68796","185109","Maciej Sadlok","1989-06-29 00:00:00","67","48","136","1"
"6458","93261","165673","Maciej Szmatiuk","1980-05-09 00:00:00","60","50","131","1"
"6459","502648","219453","Maciej Urbanczyk","1995-04-02 00:00:00","62","54","10","1"
"6460","150239","189710","Maciej Wilusz","1988-09-25 00:00:00","67","66","55","1"
"6461","31257","139852","Madjid Bougherra","1982-10-07 00:00:00","79","57","80","1"
"6462","112935","189383","Mads Albaek","1990-01-14 00:00:00","72","52","25","1"
"6463","26612","152046","Mads Junker","1981-04-21 00:00:00","75","58","114","2"
"6464","38295","167506","Mady Saidou Panandetiguiri","1984-03-22 00:00:00","65","134","20","1"
"6465","181574","190403","Maeel Lepicier","1986-01-14 00:00:00","65","36","41","1"
"6466","158962","193949","Magaye Gueye","1990-07-06 00:00:00","73","50","10","2"
"6467","304356","207881","Magique","1993-01-21 00:00:00","64","45","21","1"
"6468","105610","208437","Magnus Eriksson","1990-04-08 00:00:00","71","54","2","1"
"6469","185389","153048","Magnus Wolff Eikrem","1990-08-08 00:00:00","76","49","11","2"
"6470","37259","52058","Mahamadou Diarra","1981-05-18 00:00:00","87","116","39","3"
"6471","37945","116812","Mahamadou Dissa","1979-05-18 00:00:00","63","115","30","1"
"6472","38419","178177","Mahamadou Habib Habibou","1987-04-16 00:00:00","71","45","75","2"
"6473","214899","173038","Mahamadou N'Diaye","1990-06-21 00:00:00","72","30","39","1"
"6474","37254","177485","Mahamadou Samassa","1986-05-01 00:00:00","72","356","34","2"
"6475","37254","190195","Mahamadou Samassa","1986-05-01 00:00:00","72","356","34","2"
"6476","409816","212420","Mahamadou-Naby Sarr","1993-08-13 00:00:00","67","45","9","2"
"6477","94318","181870","Mahamane Traore","1988-08-31 00:00:00","72","52","56","1"
"6478","37048","122040","Mahir Saglik","1983-01-18 00:00:00","71","61","4","1"
"6479","469701","218339","Mahmoud Dahoud","1996-01-01 00:00:00","73","53","27","1"
"6480","481722","219740","Mahmoud Kahraba","1994-04-13 00:00:00","68","54","15","1"
"6481","150041","191687","Maicon","1988-09-14 00:00:00","80","56","120","1"
"6482","34305","135455","Maicon","1981-07-26 00:00:00","86","46","167","2"
"6483","31614","167683","Maicosuel","1986-06-16 00:00:00","77","53","39","2"
"6484","36076","49684","Maik Franz","1981-08-05 00:00:00","76","131","68","1"
"6485","23813","51651","Maik Taylor","1971-09-04 00:00:00","74","362","2","1"
"6486","42710","49919","Maikel Aerts","1976-06-26 00:00:00","70","346","39","1"
"6487","147600","199584","Maikel Kieftenbeld","1990-06-26 00:00:00","70","48","132","1"
"6488","112477","189938","Maikel van der Werff","1989-04-22 00:00:00","73","49","75","1"
"6489","165608","192597","Maka Mary","1989-03-27 00:00:00","67","54","8","1"
"6490","128148","182126","Makelele","1985-02-26 00:00:00","69","41","46","1"
"6491","30530","181098","Makoto Hasebe","1984-01-18 00:00:00","75","56","172","1"
"6492","116885","209435","Maksymilian Rogalski","1983-06-24 00:00:00","64","54","68","1"
"6493","41100","177017","Malaury Martin","1988-08-25 00:00:00","69","48","10","1"
"6494","535603","222737","Malcom","1997-02-26 00:00:00","71","53","5","1"
"6495","27331","134809","Malik Fathi","1983-10-29 00:00:00","75","92","46","1"
"6496","361013","223830","Mamadou Ba","1985-05-08 00:00:00","63","321","1","1"
"6497","130738","229641","Mamadou Bagayoko","1989-12-31 00:00:00","66","42","22","1"
"6498","41117","5459","Mamadou Bagayoko","1979-05-21 00:00:00","71","37","44","1"
"6499","94328","183362","Mamadou Bah","1988-04-25 00:00:00","69","47","2","1"
"6500","26282","164977","Mamadou Diallo","1982-04-17 00:00:00","70","103","13","1"
"6501","164151","193867","Mamadou Djikine","1987-05-16 00:00:00","65","56","29","1"
"6502","292771","204992","Mamadou Kone","1991-12-25 00:00:00","67","55","5","1"
"6503","546034","228824","Mamadou N'Diaye","1995-05-28 00:00:00","61","50","1","1"
"6504","25515","41784","Mamadou Niang","1979-10-13 00:00:00","83","44","57","1"
"6505","94043","183285","Mamadou Sakho","1990-02-13 00:00:00","81","50","183","2"
"6506","156664","190195","Mamadou Samassa","1990-02-16 00:00:00","72","356","28","1"
"6507","629579","224967","Mamadou Sylla","1994-03-20 00:00:00","68","53","2","1"
"6508","164678","191512","Mamadou Wague","1990-08-19 00:00:00","67","50","1","1"
"6509","23314","53775","Mamady Sidibe","1979-12-18 00:00:00","70","32","36","1"
"6510","299358","217007","Mame Baba Thiam","1992-10-09 00:00:00","71","56","23","1"
"6511","72735","187084","Mame Biram Diouf","1987-12-16 00:00:00","79","58","107","2"
"6512","166179","190635","Mamoutou N'Diaye","1990-03-15 00:00:00","66","61","33","1"
"6513","154856","190685","Mana Dembele","1988-11-29 00:00:00","66","51","6","1"
"6514","157376","190696","Manasse Enza-Yamissi","1989-09-28 00:00:00","64","40","17","1"
"6515","39349","1235","Mancini","1980-08-01 00:00:00","82","142","14","1"
"6516","37622","170456","Mane","1981-12-21 00:00:00","76","55","140","1"
"6517","38492","20212","Maniche","1977-11-11 00:00:00","84","129","56","3"
"6518","37984","108836","Mannaseh Ishiaku","1983-01-09 00:00:00","73","119","14","2"
"6519","45316","184807","Mano","1987-04-09 00:00:00","73","57","112","1"
"6520","211917","210286","Manoel","1989-02-01 00:00:00","67","51","4","1"
"6521","172899","198683","Manolo Gabbiadini","1991-11-26 00:00:00","78","44","80","1"
"6522","37488","110291","Manolo Gaspar,28","1981-02-03 00:00:00","71","142","28","1"
"6523","114762","173178","Manolo Reina","1985-04-01 00:00:00","72","353","18","1"
"6524","37474","146953","Manu del Moral","1984-02-25 00:00:00","78","56","143","1"
"6525","96651","172594","Manu Fernandez","1986-05-09 00:00:00","69","344","15","1"
"6526","101983","28","Manu Herrera","1981-09-29 00:00:00","76","374","35","1"
"6527","280920","159583","Manu Lanzarote","1984-01-20 00:00:00","72","40","5","1"
"6528","213490","201295","Manu Molina","1991-11-20 00:00:00","64","46","1","1"
"6529","163236","192324","Manu Torres","1989-08-14 00:00:00","67","48","20","1"
"6530","40973","8293","Manu","1982-08-28 00:00:00","70","38","70","2"
"6531","111975","186430","Manucho","1983-03-07 00:00:00","76","54","70","2"
"6532","521318","229237","Manuel Akanji","1995-07-19 00:00:00","53","47","5","1"
"6533","23686","113343","Manuel Almunia","1977-05-19 00:00:00","81","403","69","1"
"6534","97319","178599","Manuel Arana","1984-12-03 00:00:00","74","144","44","1"
"6535","74827","176264","Manuel Arboleda","1979-08-02 00:00:00","77","51","81","1"
"6536","25581","51114","Manuel Belleri","1977-08-29 00:00:00","74","150","7","1"
"6537","536457","222724","Manuel Benson","1997-03-28 00:00:00","62","62","1","1"
"6538","102614","178412","Manuel Castro Pavon","1984-02-27 00:00:00","68","128","12","1"
"6539","41754","159274","Manuel Coppola","1982-05-11 00:00:00","68","48","20","1"
"6540","164135","178109","Manuel Curto","1986-07-09 00:00:00","63","44","46","3"
"6541","39658","177533","Manuel da Costa","1986-05-06 00:00:00","77","43","43","3"
"6542","38701","157960","Manuel Fernandes","1986-02-05 00:00:00","80","146","33","1"
"6543","27492","51021","Manuel Friedrich","1979-09-13 00:00:00","82","77","111","1"
"6544","192574","198068","Manuel Giandonato","1991-10-10 00:00:00","69","56","4","1"
"6545","178800","190666","Manuel Gulde","1991-02-12 00:00:00","70","57","2","1"
"6546","49866","176903","Manuel Iturra","1984-06-23 00:00:00","78","52","104","3"
"6547","70513","139070","Manuel Jose","1981-02-04 00:00:00","71","53","108","1"
"6548","210276","188988","Manuel Lanzini","1993-02-15 00:00:00","78","51","23","1"
"6549","37970","145159","Manuel Lara Martinez,26","1980-06-15 00:00:00","71","145","26","1"
"6550","150735","189553","Manuel Lillo Castellano","1989-03-27 00:00:00","72","47","35","1"
"6551","213912","170346","Manuel Lucena","1982-11-17 00:00:00","67","53","4","1"
